id,title,link,description,price_numeric,original_price,discount_percent,rating,reviews_count,in_stock,scraped_at,website,category,hour,day_of_week,month,title_length,has_description,has_discount,has_rating,high_rating,website_encoded,category_encoded,deal_quality_score
312,18691387 Anycubic 10Kg 10X 1Kg Spools Pla Filament Multiple Colors 65 6 50 Kg With Coupon At Aliexpr,https://slickdeals.net/f/18691387-anycubic-10kg-10x-1kg-spools-pla-filament-multiple-colors-65-6-50-kg-with-coupon-at-aliexpress-free-shipping,,65.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,100,0,0,0,0,1,19,0.0
313,18657946 Flashforge Adventurer 5M Pro High Speed Auto Leveling 3D Printer 269 50 Free Shipping,https://slickdeals.net/f/18657946-flashforge-adventurer-5m-pro-high-speed-auto-leveling-3d-printer-269-50-free-shipping,,269.48,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,94,0,0,0,0,1,19,0.0
314,18665050 Deeplee Pla Pro Black Filament 8 64 9 60 Kg 38 39,https://slickdeals.net/f/18665050-deeplee-pla-pro-black-filament-8-64-9-60-kg-38-39,,38.39,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,58,0,0,0,0,1,19,0.0
315,18666844 5 Pack 1 1Kg Jayo Pla Matte Dual Color 1 75Mm 3D Printer Filament Rolls Various 43 85 Free,https://slickdeals.net/f/18666844-5-pack-1-1kg-jayo-pla-matte-dual-color-1-75mm-3d-printer-filament-rolls-various-43-85-free-shipping,,43.84,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,99,0,0,0,0,1,19,0.0
316,18677104 Inland 1 75Mm Pla 3D Printer Filament 4Kg 16 99,https://slickdeals.net/f/18677104-inland-1-75mm-pla-3d-printer-filament-4kg-16-99,,16.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,56,0,0,0,0,1,19,0.0
317,18667591 Staples Com Earn 50 Back In Rewards On All Printer Purchases Up To 700 In Spend On One Orde,https://slickdeals.net/f/18667591-staples-com-earn-50-back-in-rewards-on-all-printer-purchases-up-to-700-in-spend-on-one-order-350-back-activation-req-d,,0.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,100,0,0,0,0,1,19,0.0
318,18635746 Kingroon 22Lbs Petg Or Pla Filament 3D Printer Filament 10 Rolls 1Kg 1 75Mm Various Colors,https://slickdeals.net/f/18635746-kingroon-22lbs-petg-or-pla-filament-3d-printer-filament-10-rolls-1kg-1-75mm-various-colors-67-87,,63.21,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,99,0,0,0,0,1,19,0.0
319,18666496 Anycubic Kobra S1 Core Xy 3D Printer 239 W Free Shipping Ac,https://slickdeals.net/f/18666496-anycubic-kobra-s1-core-xy-3d-printer-239-w-free-shipping-ac,,239.7,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,68,0,0,0,0,1,19,0.0
320,18647644 4 Pack 1Kg Sunlu Petg Glow In The Dark 3D Printer Filament Spool Bundle 49 More Free S H,https://slickdeals.net/f/18647644-4-pack-1kg-sunlu-petg-glow-in-the-dark-3d-printer-filament-spool-bundle-49-more-free-s-h,,48.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,97,0,0,0,0,1,19,0.0
321,18684400 Anycubic Kobra 3 Combo Ae Version Multi Color Fdm 3D Printer 221 Free S H,https://slickdeals.net/f/18684400-anycubic-kobra-3-combo-ae-version-multi-color-fdm-3d-printer-221-free-s-h,,220.53,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,82,0,0,0,0,1,19,0.0
322,18637690 Staples Clearance Sale See Thread For Deals Free Shipping On 35,https://slickdeals.net/f/18637690-staples-clearance-sale-see-thread-for-deals-free-shipping-on-35,,0.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,72,0,0,0,0,1,19,0.0
323,18684733 4 Pack 1Kg Sunlu Silk Pla Plus 1 75Mm 3D Printer Filament Various Colors 43 Free Shipping,https://slickdeals.net/f/18684733-4-pack-1kg-sunlu-silk-pla-plus-1-75mm-3d-printer-filament-various-colors-43-free-shipping,,42.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,98,0,0,0,0,1,19,0.0
324,18646987 4 Pack 1 1Kg Jayo Matte Pla 3D Printer Filament Various 41 Free Shipping,https://slickdeals.net/f/18646987-4-pack-1-1kg-jayo-matte-pla-3d-printer-filament-various-41-free-shipping,,40.98,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,81,0,0,0,0,1,19,0.0
325,18620119 5Kg Kingroon Petg 3D Printer Filament 1 75Mm Various Colors 35 75 Free Shipping,https://slickdeals.net/f/18620119-5kg-kingroon-petg-3d-printer-filament-1-75mm-various-colors-35-75-free-shipping,,34.6,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,88,0,0,0,0,1,19,0.0
326,18651649 Anycubic Kobra 3 Combo Ae Version Multi Color Fdm 3D Printer Max 600Mm S Printing Speed Bui,https://slickdeals.net/f/18651649-anycubic-kobra-3-combo-ae-version-multi-color-fdm-3d-printer-max-600mm-s-printing-speed-build-size-250x250x260mm-233-95,,233.95,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,100,0,0,0,0,1,19,0.0
327,18671584 Elegoo Sparkle Pla Filament Several Colors 1Kgx4 1 75Mm 13 59 Kg 54 38,https://slickdeals.net/f/18671584-elegoo-sparkle-pla-filament-several-colors-1kgx4-1-75mm-13-59-kg-54-38,,54.38,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,79,0,0,0,0,1,19,0.0
328,18687796 Tamashii Nations Dragon Ball Daima Vegeta Mini Daima S H Figuarts Action Figure 30 99 Or 21,https://slickdeals.net/f/18687796-tamashii-nations-dragon-ball-daima-vegeta-mini-daima-s-h-figuarts-action-figure-30-99-or-21-69-ac-ymmv,,21.69,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,100,0,0,0,0,1,19,0.0
329,18636829 Jayo 5 5 Kg 1 75Mm Pla 3D Printer Filament 5X 1 1Kg Spools Various Colors 45 96 Free S H Ac,https://slickdeals.net/f/18636829-jayo-5-5-kg-1-75mm-pla-3d-printer-filament-5x-1-1kg-spools-various-colors-45-96-free-s-h-ac,,44.08,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,100,0,0,0,0,1,19,0.0
330,18670000 Polydryer Dryer Storage Box 35 Off Free Shipping,https://slickdeals.net/f/18670000-polydryer-dryer-storage-box-35-off-free-shipping,,51.48,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,57,0,0,0,0,1,19,0.0
331,18613792 Creality Soleyin Several Colors Pla Filament 1Kgx4 Bundle 1 75Mm 8 24 Kg 32 99,https://slickdeals.net/f/18613792-creality-soleyin-several-colors-pla-filament-1kgx4-bundle-1-75mm-8-24-kg-32-99,,32.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,87,0,0,0,0,1,19,0.0
332,18672082 Tecbears Sunlu Petg Filament Red Green 1Kgx2 Bundle 1 75Mm 8 39 Kg 16 79,https://slickdeals.net/f/18672082-tecbears-sunlu-petg-filament-red-green-1kgx2-bundle-1-75mm-8-39-kg-16-79,,16.79,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,81,0,0,0,0,1,19,0.0
333,18664477 Epson Ecotank Et 4800 Wireless All In One Cartridge Free Supertank Printer 219 99 Free Ship,https://slickdeals.net/f/18664477-epson-ecotank-et-4800-wireless-all-in-one-cartridge-free-supertank-printer-219-99-free-shipping,,219.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,100,0,0,0,0,1,19,0.0
334,18640126 Micro Swiss 35 Off Sale,https://slickdeals.net/f/18640126-micro-swiss-35-off-sale,,0.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,32,0,0,0,0,1,19,0.0
335,18689401 Artillery Sidewinder X4 Plus S1 239 99,https://slickdeals.net/f/18689401-artillery-sidewinder-x4-plus-s1-239-99,,239.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,47,0,0,0,0,1,19,0.0
336,18677578 Epestoec Black Pla Filament 1Kg Rolls 1 75Mm 9 07 Kg,https://slickdeals.net/f/18677578-epestoec-black-pla-filament-1kg-rolls-1-75mm-9-07-kg,,9.07,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,61,0,0,0,0,1,19,0.0
337,18652456 Hp Deskjet 2800 All In One Printer With 25 Instant Ink Card Only 59 99 W Free Shipping,https://slickdeals.net/f/18652456-hp-deskjet-2800-all-in-one-printer-with-25-instant-ink-card-only-59-99-w-free-shipping,,59.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,95,0,0,0,0,1,19,0.0
338,18677734 Staples Earn 1000 Points Per Ink Toner Cart You Recycle Up To 6 Carts After You Purchase In,https://slickdeals.net/f/18677734-staples-earn-1000-points-per-ink-toner-cart-you-recycle-up-to-6-carts-after-you-purchase-ink-or-toner,,0.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,100,0,0,0,0,1,19,0.0
339,18630172 20Kg 20 Rolls Soleyin Creality Ultra Pla 16 Color Pack 154,https://slickdeals.net/f/18630172-20kg-20-rolls-soleyin-creality-ultra-pla-16-color-pack-154,,154.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,67,0,0,0,0,1,19,0.0
340,18609097 Creality K1C Fdm 3D Printer 373 Free S H,https://slickdeals.net/f/18609097-creality-k1c-fdm-3d-printer-373-free-s-h,,372.37,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,49,0,0,0,0,1,19,0.0
341,18627118 Canon Pixma Tr7020A All In One Wireless Color Inkjet Printer 56 05 Free Shipping,https://slickdeals.net/f/18627118-canon-pixma-tr7020a-all-in-one-wireless-color-inkjet-printer-56-05-free-shipping,,56.05,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,89,0,0,0,0,1,19,0.0
342,18619726 Anycubic Kobra 2 Max 3D Printer 420 420 500Mm 230 Free S H,https://slickdeals.net/f/18619726-anycubic-kobra-2-max-3d-printer-420-420-500mm-230-free-s-h,,229.46,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,67,0,0,0,0,1,19,0.0
343,18666622 Refurb W 1 Yr Warranty Creality Ender 3 V3 Se 3D Printer 103 W Fs,https://slickdeals.net/f/18666622-refurb-w-1-yr-warranty-creality-ender-3-v3-se-3d-printer-103-w-fs,,103.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,74,0,0,0,0,1,19,0.0
344,18629452 Jayo Sunlu Black Petg Filament 3Kg Rolls 1 75Mm 8 99 Kg 26 99,https://slickdeals.net/f/18629452-jayo-sunlu-black-petg-filament-3kg-rolls-1-75mm-8-99-kg-26-99,,26.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,70,0,0,0,0,1,19,0.0
345,18667576 Hp Deskjet 2827E Wireless Color All In One Inkjet Printer Best For Home 3 Months Free Insta,https://slickdeals.net/f/18667576-hp-deskjet-2827e-wireless-color-all-in-one-inkjet-printer-best-for-home-3-months-free-instant-ink-6w7f5a-50-shipped-earn-25-in-staples-rewards,,0.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,100,0,0,0,0,1,19,0.0
346,18663100 Epson Workforce Pro Wf 3823 Wireless All In One Inkjet Printer 79 99 Free Shipping,https://slickdeals.net/f/18663100-epson-workforce-pro-wf-3823-wireless-all-in-one-inkjet-printer-79-99-free-shipping,,79.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,91,0,0,0,0,1,19,0.0
347,18679141 Caydo Four Spool Filament Dryer 350W 35 70C Temperature Range 83 99,https://slickdeals.net/f/18679141-caydo-four-spool-filament-dryer-350w-35-70c-temperature-range-83-99,,83.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,76,0,0,0,0,1,19,0.0
348,18679174 Gratkit Firefly V2 0 Single Spool Filament Dryer 70C Max Temperature 5015 Fan 42 83,https://slickdeals.net/f/18679174-gratkit-firefly-v2-0-single-spool-filament-dryer-70c-max-temperature-5015-fan-42-83,,42.83,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,printer,16,5,10,92,0,0,0,0,1,19,0.0
349,18645442 Prime 68 39 Huanuo Heavy Duty Single Monitor Aluminum Arm For Screens Up To 49 At Amazon,https://slickdeals.net/f/18645442-prime-68-39-huanuo-heavy-duty-single-monitor-aluminum-arm-for-screens-up-to-49-at-amazon,,68.39,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,monitor,16,5,10,97,0,0,0,0,1,13,0.0
350,18663118 139 Asus Cx15 15 6 Inch Fhd Ips Chromebook Laptop Intel Celeron N4500 4Gb Ram 128Gb Emmc Pu,https://slickdeals.net/f/18663118-139-asus-cx15-15-6-inch-fhd-ips-chromebook-laptop-intel-celeron-n4500-4gb-ram-128gb-emmc-pure-gray,,139.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
351,18686254 Ymmv Apple Macbook Pro 14 Inch Laptop Apple M4 Chip Built For Apple Intelligence 24Gb Memor,https://slickdeals.net/f/18686254-ymmv-apple-macbook-pro-14-inch-laptop-apple-m4-chip-built-for-apple-intelligence-24gb-memory-1tb-ssd-silver-open-box-good-1140-99-at-best-buy,,114.0,0.99,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
352,18686446 Apple Macbook Air 13 Inch Laptop Apple M4 Chip Built For Apple Intelligence 16Gb Memory 256,https://slickdeals.net/f/18686446-apple-macbook-air-13-inch-laptop-apple-m4-chip-built-for-apple-intelligence-16gb-memory-256gb-ssd-starlight-open-box-678-99,,678.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
353,18681943 Ymmv Apple Macbook Pro Open Boxes 14 M3 Pro 18Gb Ram 512Gb Ssd Space Black 1049 99 At Best,https://slickdeals.net/f/18681943-ymmv-apple-macbook-pro-open-boxes-14-m3-pro-18gb-ram-512gb-ssd-space-black-1049-99-at-best-buy,,104.0,9.99,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,99,0,0,0,0,1,11,0.0
354,18685465 Lg Gram Laptops 17 1440P Ultra 7 256V 16Gb Ram 2Tb 1050 16 Ultra 7 255H 2880X1800 Oled 16Gb,https://slickdeals.net/f/18685465-lg-gram-laptops-17-1440p-ultra-7-256v-16gb-ram-2tb-1050-16-ultra-7-255h-2880x1800-oled-16gb-ram-1tb-1000-free-s-h,,105.0,0.0,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
355,18662677 Macbook Pro Laptop 14 Inch Apple M4 Chip Built For Apple Intelligence 10 Core Cpu 10 Core G,https://slickdeals.net/f/18662677-macbook-pro-laptop-14-inch-apple-m4-chip-built-for-apple-intelligence-10-core-cpu-10-core-gpu-16gb-memory-1tb-ssd-storage-1499-99-costco,,149.0,9.99,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
356,18666034 Asus Rog Zephyrus G14 Open Boxes 14 Oled 3K 120Hz Ryzen Ai 9 Hx 370 Rtx 5070 Ti 32Gb Lpddr5,https://slickdeals.net/f/18666034-asus-rog-zephyrus-g14-open-boxes-14-oled-3k-120hz-ryzen-ai-9-hx-370-rtx-5070-ti-32gb-lpddr5x-1tb-ssd-1503-99,,150.0,3.99,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
357,18668500 Huge Ymmv New Apple Macbook Pro 14 Inch M3 Pro 11 Cores Cpu 14 Core Gpu 36 Gb 1 Tb Space Bl,https://slickdeals.net/f/18668500-huge-ymmv-new-apple-macbook-pro-14-inch-m3-pro-11-cores-cpu-14-core-gpu-36-gb-1-tb-space-black-1457-99-at-micro-center,,145.0,7.99,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
358,18665827 Acer Predator Helios Neo 16S Ai 16 Oled 240Hz Intel Ultra 9 Rtx 5070Ti 32Gb Ddr5 1Tb Ssd 15,https://slickdeals.net/f/18665827-acer-predator-helios-neo-16s-ai-16-oled-240hz-intel-ultra-9-rtx-5070ti-32gb-ddr5-1tb-ssd-1599-99,,159.0,9.99,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
359,18665824 Msi Stealth A16 Ai 16 240Hz Qhd Oled Ryzen Ai R9 365 Rtx 5080 32Gb Ddr5 1Tb Ssd 2199 99 Bes,https://slickdeals.net/f/18665824-msi-stealth-a16-ai-16-240hz-qhd-oled-ryzen-ai-r9-365-rtx-5080-32gb-ddr5-1tb-ssd-2199-99-bestbuy,,219.0,9.99,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
360,18667774 Hp Omen 16 Slim 16 Fhd 165Hz Intel Ultra 7 255H Rtx 5070 32Gb Ddr5 1Tb Ssd 1099 99,https://slickdeals.net/f/18667774-hp-omen-16-slim-16-fhd-165hz-intel-ultra-7-255h-rtx-5070-32gb-ddr5-1tb-ssd-1099-99,,109.0,9.99,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,91,0,0,0,0,1,11,0.0
361,18691363 Microsoft Surface Pro Tablet 12 1464P Ips 90Hz Touch Snapdragon X Plus 16Gb Lpddr5 256Gb Uf,https://slickdeals.net/f/18691363-microsoft-surface-pro-tablet-12-1464p-ips-90hz-touch-snapdragon-x-plus-16gb-lpddr5-256gb-ufs-599-99,,599.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
362,18676657 Prime Members 2 Pack Amfilm Onetouch Screen Protectors For Iphone 16 15 14 13 From 4 55 Fre,https://slickdeals.net/f/18676657-prime-members-2-pack-amfilm-onetouch-screen-protectors-for-iphone-16-15-14-13-from-4-55-free-shipping,,4.55,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,100,0,0,0,0,1,17,0.0
363,18659161 Metro Samsung Tab A9 4 64 Free With New 20 Plan For Existing Metro Customer,https://slickdeals.net/f/18659161-metro-samsung-tab-a9-4-64-free-with-new-20-plan-for-existing-metro-customer,,20.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,84,0,0,0,0,1,17,0.0
364,18673540 Samsung Galaxy S25 Cell Phone 256Gb Smartphone Unlocked Android Ai Night Mode Camera Snapdr,https://slickdeals.net/f/18673540-samsung-galaxy-s25-cell-phone-256gb-smartphone-unlocked-android-ai-night-mode-camera-snapdragon-8-elite-fast-processor-4900mah-battery-2025-us-1-yr-warranty-699-99,,699.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,100,0,0,0,0,1,17,0.0
365,18626746 12 Month Infimobile Prepaid Mobile Unlimited Talk Text 15Gb Data Mo 112 Free Shipping,https://slickdeals.net/f/18626746-12-month-infimobile-prepaid-mobile-unlimited-talk-text-15gb-data-mo-112-free-shipping,,112.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,94,0,0,0,0,1,17,0.0
366,18637255 Unlocked Google Pixel 8 Pro 128Gb Google Pixel Watch 2 W Lte Pixel 8 Pro Case 599 Free Ship,https://slickdeals.net/f/18637255-unlocked-google-pixel-8-pro-128gb-google-pixel-watch-2-w-lte-pixel-8-pro-case-599-free-shipping,,599.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,100,0,0,0,0,1,17,0.0
367,18668236 Dji Osmo Mobile Se Gimbal 3 Axis Stabilizer W Auto Tracking Built In Tripod 58,https://slickdeals.net/f/18668236-dji-osmo-mobile-se-gimbal-3-axis-stabilizer-w-auto-tracking-built-in-tripod-58,,58.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,87,0,0,0,0,1,17,0.0
368,18676591 Prime Members Amfilm Onetouch Screen Protectors And Cases For Iphone 17 Series From 4 49 Fr,https://slickdeals.net/f/18676591-prime-members-amfilm-onetouch-screen-protectors-and-cases-for-iphone-17-series-from-4-49-free-shipping-w-prime-or-orders-35,,3.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,100,0,0,0,0,1,17,0.0
369,18668068 10 000Mah Lisen Cardmag Magnetic Power Bank For Iphone And Apple Watch 26 Free Shipping,https://slickdeals.net/f/18668068-10-000mah-lisen-cardmag-magnetic-power-bank-for-iphone-and-apple-watch-26-free-shipping,,25.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,96,0,0,0,0,1,17,0.0
370,18619246 New Verizon Loyalty Offers Ymmv,https://slickdeals.net/f/18619246-new-verizon-loyalty-offers-ymmv,,0.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,40,0,0,0,0,1,17,0.0
371,18634387 Boostmobile Prepaid Iphone 17 256Gb For 829 99 Get Free Year Unlimited Phone Plan 12 25 Val,https://slickdeals.net/f/18634387-boostmobile-prepaid-iphone-17-256gb-for-829-99-get-free-year-unlimited-phone-plan-12-25-value,,829.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,100,0,0,0,0,1,17,0.0
372,18659134 Lisen 3 Pack Magsafe Phone Cases For Iphone 17 Series Black Orange Blue 13 99 More Free Shi,https://slickdeals.net/f/18659134-lisen-3-pack-magsafe-phone-cases-for-iphone-17-series-black-orange-blue-13-99-more-free-shipping-w-prime,,13.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,100,0,0,0,0,1,17,0.0
373,18664387 Target Buy 1 Get 1 10 Off Pre Paid Phone Card,https://slickdeals.net/f/18664387-target-buy-1-get-1-10-off-pre-paid-phone-card,,0.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,54,0,0,0,0,1,17,0.0
374,18656464 Speck Iphone 15 Pro Max Case Magsafe Compatible Drop Protection Grip 6 7 Inch Coastal Blue,https://slickdeals.net/f/18656464-speck-iphone-15-pro-max-case-magsafe-compatible-drop-protection-grip-6-7-inch-coastal-blue-dust-grey-white-6-99-woot-free-shipping-w-prime,,6.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,99,0,0,0,0,1,17,0.0
375,18599527 2 Pack 6 6 Ainope Usb C Angled 60W Braided Fast Charging Cables 5,https://slickdeals.net/f/18599527-2-pack-6-6-ainope-usb-c-angled-60w-braided-fast-charging-cables-5,,4.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,74,0,0,0,0,1,17,0.0
376,18645487 Lisen 2 In 1 Travel Apple Magsafe Charger 12 99 Free Shipping W Prime Or On 35,https://slickdeals.net/f/18645487-lisen-2-in-1-travel-apple-magsafe-charger-12-99-free-shipping-w-prime-or-on-35,,12.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,87,0,0,0,0,1,17,0.0
377,18616063 2 Pack 6 6 Lisen 240W Usb C To Usb C Charging Cable 5 30,https://slickdeals.net/f/18616063-2-pack-6-6-lisen-240w-usb-c-to-usb-c-charging-cable-5-30,,5.3,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,65,0,0,0,0,1,17,0.0
378,18656806 Cricket Wireless Debut S3 64Gb 4Gb Ram Prepaid For 19 88 After 15 Walmart Cash Anchor Gray,https://slickdeals.net/f/18656806-cricket-wireless-debut-s3-64gb-4gb-ram-prepaid-for-19-88-after-15-walmart-cash-anchor-gray,,19.88,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,99,0,0,0,0,1,17,0.0
379,18651313 Move Speed 25000Mah 145W 3 Port Laptop Power Bank 34 99 10000Mah 35W 3 In 1 Portable Charge,https://slickdeals.net/f/18651313-move-speed-25000mah-145w-3-port-laptop-power-bank-34-99-10000mah-35w-3-in-1-portable-charger-w-retractable-usb-c-cable-15-99-fs-w-prime-or-on-35,,15.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,100,0,0,0,0,1,17,0.0
380,18651922 Lisen Magsafe Car Dash Vent Phone Holder Black 6 45,https://slickdeals.net/f/18651922-lisen-magsafe-car-dash-vent-phone-holder-black-6-45,,6.47,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,60,0,0,0,0,1,17,0.0
381,18599458 3 Pack Ailun Tempered Glass Screen Protectors For Iphone 17 Series From 4 More,https://slickdeals.net/f/18599458-3-pack-ailun-tempered-glass-screen-protectors-for-iphone-17-series-from-4-more,,3.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,87,0,0,0,0,1,17,0.0
382,18612799 12 Month 5Gb Infimobile Prepaid 2500 Talk And 2500 Text Sim Mobile Plan Verizon And T Mobil,https://slickdeals.net/f/18612799-12-month-5gb-infimobile-prepaid-2500-talk-and-2500-text-sim-mobile-plan-verizon-and-t-mobile-75-free-shipping,,75.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,100,0,0,0,0,1,17,0.0
383,18655801 Prime Members Joyroom 4 In 1 Up To 84W Retractable Usb C Lightning Car Charger Grey 10 49 3,https://slickdeals.net/f/18655801-prime-members-joyroom-4-in-1-up-to-84w-retractable-usb-c-lightning-car-charger-grey-10-49-3-in-1-up-to-57w-retractable-usb-c-car-charger-8-99-free-shipping,,10.49,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,100,0,0,0,0,1,17,0.0
384,18640531 Esr Magsafe Charger W Kickstand For Iphone 16 15 14 13 12 Airpods 4 3 Pro Pro 2 Galaxy S25,https://slickdeals.net/f/18640531-esr-magsafe-charger-w-kickstand-for-iphone-16-15-14-13-12-airpods-4-3-pro-pro-2-galaxy-s25-8-free-shipping-w-prime-or-orders-35,,7.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,99,0,0,0,0,1,17,0.0
385,18623932 2 Pack Lisen Coiled Usb A To Usb C Cables 7 More,https://slickdeals.net/f/18623932-2-pack-lisen-coiled-usb-a-to-usb-c-cables-7-more,,6.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,phone,16,5,10,57,0,0,0,0,1,17,0.0
